718.000	4.327	-27.099	19.272
719.000	5.783	-27.359	18.762
720.000	8.902	-27.524	18.226
721.000	13.178	-27.577	16.666
722.000	17.264	-27.609	14.607
723.000	20.595	-27.635	9.534
724.000	23.172	-27.678	0.247
725.000	25.337	-27.667	-12.246
726.000	27.306	-27.688	-25.763
727.000	29.098	-27.709	-29.812
728.000	30.427	-27.683	-30.083
729.000	31.064	-27.688	-30.698
730.000	31.516	-27.656	-29.886
731.000	31.880	-27.704	-30.348
732.000	31.620	-27.667	-30.650
733.000	31.429	-23.609	-30.428
734.000	31.091	-24.532	-30.008
735.000	30.492	-25.858	-29.929
736.000	29.429	-26.670	-30.778
737.000	28.395	-27.131	-29.881
738.000	27.139	-27.354	-30.120
739.000	25.806	-27.513	-30.714
740.000	24.407	-27.614	-30.364
741.000	23.363	-27.678	-29.876
742.000	22.038	-27.720	-30.083
743.000	21.045	-27.704	-30.841
744.000	20.220	-27.662	-29.838
745.000	19.283	-27.704	-30.332
746.000	18.320	-27.715	-30.353
747.000	17.684	-27.694	-29.971
748.000	16.949	-27.747	-29.892
749.000	16.158	-27.672	-18.545
750.000	15.731	-27.678	-9.815
751.000	15.250	-27.662	-2.863
752.000	14.803	-27.699	3.866
753.000	14.355	-27.667	9.454
754.000	14.299	-27.672	14.527
755.000	13.918	-26.038	18.126
756.000	13.918	-23.784	20.683
757.000	13.773	-25.227	22.217
758.000	13.721	-26.309	22.138
759.000	13.399	-26.946	20.551
760.000	13.384	-27.253	17.335
761.000	13.190	-27.449	14.177
762.000	12.899	-27.550	10.728
763.000	12.786	-27.571	7.963
764.000	12.523	-27.646	4.550
765.000	12.213	-27.625	2.651
766.000	12.071	-27.646	0.671
767.000	11.858	-27.683	-1.234
768.000	11.455	-27.656	-2.789
769.000	11.086	-27.630	-3.930
770.000	10.991	-27.662	-5.506
771.000	10.783	-27.640	-6.201
772.000	10.447	-27.667	-7.587
773.000	10.320	-27.614	-8.770
774.000	10.348	-27.699	-10.410
775.000	10.180	-27.672	-11.264
776.000	9.982	-27.694	-13.955
777.000	10.056	-27.694	-15.627
778.000	9.989	-23.710	-19.156
779.000	9.951	-24.511	-22.149
780.000	10.128	-25.821	-25.344
781.000	10.290	-26.691	-30.295
782.000	10.257	-27.136	-30.035
783.000	10.490	-27.412	-30.571
784.000	10.780	-27.545	-29.913
785.000	11.051	-27.550	-29.870
786.000	11.187	-27.630	-29.785
787.000	11.324	-27.630	-29.907
788.000	11.562	-27.688	-29.499
789.000	11.975	-27.667	-30.374
790.000	12.043	-27.683	-30.353
791.000	12.187	-27.683	-30.178
792.000	12.379	-27.683	-29.775
793.000	12.492	-27.720	-29.913
794.000	12.614	-27.688	-29.913
795.000	12.991	-27.704	-29.621
796.000	12.993	-27.694	-30.077
797.000	13.122	-27.725	-29.658
798.000	13.263	-27.752	-30.523
799.000	13.298	-27.725	-30.125
800.000	13.182	-26.590	-29.594
801.000	13.346	-23.763	-30.810
802.000	13.349	-25.168	-30.624
803.000	13.463	-26.245	-29.292
804.000	13.278	-26.892	-30.152
805.000	13.389	-27.237	-29.074
806.000	13.396	-27.444	-30.459
807.000	13.356	-27.571	-30.619
808.000	13.312	-27.619	-30.045
809.000	13.298	-27.667	-30.263
810.000	13.204	-27.662	-29.764
811.000	13.225	-27.704	-29.913
812.000	13.221	-27.741	-29.966
813.000	13.091	-27.672	-29.212
814.000	13.159	-27.683	-29.616
815.000	13.075	-27.741	-29.939
816.000	12.989	-27.678	-27.567
817.000	13.030	-27.709	-25.911
818.000	12.950	-27.699	-23.730
819.000	13.061	-27.683	-22.807
820.000	12.983	-27.694	-20.705
821.000	12.915	-27.672	-18.837
822.000	13.084	-27.651	-18.513
823.000	12.962	-23.752	-16.051
